/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_10_4_1.mat , 357856,11184162,4621065,8893442,6775283
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_10_4_1.mat , 357856,10288993,4151110,8276231,6383792
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_10_5_1.mat , 357856,10510195,4422028,8735450,6512123
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_10_5_1.mat , 357856,10429892,4435130,8610387,6506023
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_10_5_1.mat , 357856,10907315,4730030,8806331,6782814
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_10_5_1.mat , 357856,10164488,4400693,8233867,6401070
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_1_1.mat , 357856,11822082,4548413,9025389,6673916
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_1_1.mat , 357856,10976686,4359019,8336940,6348977
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_1_1.mat , 357856,16533623,6484858,13271948,9955567
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_1_1.mat , 357856,15275789,6789176,13266006,9880668
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_2_1.mat , 357856,11712674,4667025,8935335,6614413
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_2_1.mat , 357856,10844602,4367765,8251858,6337291
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_2_1.mat , 357856,16532562,6562412,13546131,9970816
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_2_1.mat , 357856,15075436,6754958,13419000,9868237
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_3_1.mat , 357856,10469382,4406775,8283503,6064971
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_3_1.mat , 357856,11138150,4322433,8375040,6257523
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_3_1.mat , 357856,11728623,4834233,8941406,6679194
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_3_1.mat , 357856,10861345,4383911,8300372,6303611
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_4_1.mat , 357856,11035375,4326997,8382303,6237989
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_4_1.mat , 357856,12081325,4534601,9049523,6633615
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_4_1.mat , 357856,16488576,6597591,13268468,9976485
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_4_1.mat , 357856,15296062,6806502,13305306,9909721
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_5_1.mat , 357856,11466585,4553739,8843906,6615307
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_5_1.mat , 357856,11225683,4494787,8616544,6396225
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_5_1.mat , 357856,11877022,4706392,8929466,6731739
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_5_1.mat , 357856,11086169,4337856,8358735,6326266
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_6_1.mat , 357856,11839041,4548213,9162395,6711677
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_6_1.mat , 357856,11016900,4362712,8442270,6294189
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_6_1.mat , 357856,16406004,6637269,13513868,10201888
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_6_1.mat , 357856,15293503,6866423,13508973,10047875
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_1_1.mat , 357856,10509373,4449410,8767800,6489568
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_1_1.mat , 357856,10424868,4391926,8542509,6318688
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_1_1.mat , 357856,10972254,4789608,8835225,6751682
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_1_1.mat , 357856,10258923,4393812,8242570,6342063
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_2_1.mat , 357856,10397130,4488694,8819249,6658927
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_2_1.mat , 357856,9690321,4288022,8320054,6250171
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_2_1.mat , 357856,11145241,4535826,9061886,6816656
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_2_1.mat , 357856,10516180,4371006,8620273,6575392
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_3_1.mat , 357856,9787480,4382014,8723588,6427255
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_3_1.mat , 357856,10475397,4327027,8484789,6379387
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_3_1.mat , 357856,10934841,4613825,9043589,6759563
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_3_1.mat , 357856,10187120,4312785,8447868,6353763
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_4_1.mat , 357856,10395122,4433125,8507141,6323623
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_4_1.mat , 357856,11216165,4639011,9179857,6800089
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_4_1.mat , 357856,15143593,6522071,13201670,9972710
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_4_1.mat , 357856,14005181,6850873,13346937,9893527
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_1_1.mat , 357856,10926037,5008449,9724177,7203936
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_1_1.mat , 357856,11032684,4706311,9086712,6857161
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_1_1.mat , 357856,10008284,4751668,9190559,6738667
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_1_1.mat , 357856,10871689,4535958,9075503,6753605
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_2_1.mat , 357856,10898050,4582505,9043847,6816622
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_2_1.mat , 357856,10298019,4437334,8672975,6386641
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_2_1.mat , 357856,15396559,6602153,13645061,10149118
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_2_1.mat , 357856,13690062,7111922,13596060,9946731
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_3_1.mat , 357856,10519774,4558518,8713106,6544296
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_3_1.mat , 357856,10291196,4456360,8427113,6302198
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_6_1_1.mat , 357856,11077199,4695079,9079849,6666099
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_6_1_1.mat , 357856,10137512,4383287,8302325,6296171
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_6_1_1.mat , 357856,11980814,6245031,11466085,8419076
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_6_1_1.mat , 357856,11896230,5873987,11244007,8220821
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_6_2_1.mat , 357856,11128941,5039971,10035152,7410044
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_6_2_1.mat , 357856,11024004,4778024,9253568,6943525
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_6_2_1.mat , 357856,10402457,4583247,8669049,6599038
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_6_2_1.mat , 357856,11016028,5113951,10111283,7311403
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_10_1_1.mat , 357856,11950374,6252202,11913205,8670658,21765643
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_10_2_1.mat , 357856,11603723,5944722,11246459,8269903,20806553
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_10_3_1.mat , 357856,11712852,5669068,10360623,7968669,20979370
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_10_4_1.mat , 357856,11526005,5604343,10836284,8098198,20773206
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_10_5_1.mat , 357856,11200882,5135150,9613018,7432504,19633131
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_1_1.mat , 357856,12279339,5539656,10550184,7906859,20260063
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_2_1.mat , 357856,12073186,4768574,9394862,7469707,19149717
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_3_1.mat , 357856,12234977,5441742,10401103,7702930,19834006
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_4_1.mat , 357856,12305328,5290187,9826448,7887526,20105246
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_5_1.mat , 357856,12344014,5575178,10690024,7986383,20564135
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_1_6_1.mat , 357856,12393877,5239467,9827906,7829426,20161654
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_1_1.mat , 357856,11130721,5198268,10072903,7510705,19438854
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_2_1.mat , 357856,11397277,5322542,9881103,7906342,20172498
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_3_1.mat , 357856,10220829,4810371,9292147,6984037,18113427
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_4_1.mat , 357856,10933767,5164915,9191583,6814123,18758926
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_2_5_1.mat , 357856,10915134,5056385,9761262,7369523,19050364
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_1_1.mat , 357856,10859339,5199341,9198814,6817720,18682344
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_2_1.mat , 357856,10861821,4930178,9536263,7213108,18704587
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_3_1.mat , 357856,10216683,5271651,8973453,6527649,17967705
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_4_1.mat , 357856,10653615,4698026,9262681,6947759,18139723
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_3_5_1.mat , 357856,11039812,5320412,9575279,7159592,19333483
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_4_1_1.mat , 357856,10677075,4670300,9209242,6970086,18266276
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_4_2_1.mat , 357856,11133556,5373198,9650401,7177665,19509018
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_4_3_1.mat , 357856,10696113,4696364,9135931,6957655,18136426
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_4_4_1.mat , 357856,10740495,4971142,8986820,6732133,18315453
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_4_5_1.mat , 357856,10619340,4661871,9117806,6941896,18142790
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_5_1_1.mat , 357856,11039190,5254749,9495590,7017624,19151019
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_5_2_1.mat , 357856,10541568,4653104,8968874,6853044,17861401
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_5_3_1.mat , 357856,10675541,4969939,8961921,6734331,18327831
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_5_4_1.mat , 357856,10428714,4544716,8826876,6750362,17577848
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_5_5_1.mat , 357856,10641425,4835431,8739585,6555350,17995383
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_6_1_1.mat , 357856,10347424,4443706,8688012,6603634,17323548
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_6_2_1.mat , 357856,10478939,4714418,8591026,6451808,17635514
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_6_3_1.mat , 357856,10254137,4408103,8539688,6542087,17084107
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_6_4_1.mat , 357856,10514387,4643924,8363168,6320081,17306352
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_7_1_1.mat , 357856,10375801,4496725,8726432,6653084,17538698
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_7_2_1.mat , 357856,10391118,4604634,8376890,6345065,17313807
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_7_3_1.mat , 357856,10161576,4242781,8464593,6485279,16982369
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_7_4_1.mat , 357856,10471095,4642545,8351690,6295577,17352901
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_8_1_1.mat , 357856,9582931,4003420,7893303,6062896,15773855
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_8_2_1.mat , 357856,10502043,4778893,8656810,6508771,17787961
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_8_3_1.mat , 357856,10156191,4341910,8417714,6440912,16862298
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_8_4_1.mat , 357856,10354047,4518736,8232168,6196304,17069477
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_9_1_1.mat , 357856,10145633,4282674,8301146,6370065,16707106
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_9_2_1.mat , 357856,10157364,4352184,8000466,6061327,16667638
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_9_3_1.mat , 357856,9564915,4218128,8345210,6383081,16772035
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_9_4_1.mat , 357856,9513865,4322301,8033972,5783556,15439434
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_coupled_test_9_5_1.mat , 357856,10276914,4165824,7798765,5925274,16584904
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_10_10_1.mat , 30001,1363251,1308151,2686685,2033812,5491570
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_10_1_1.mat , 30001,1163648,1236558,2506274,1650368,4691103
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_10_2_1.mat , 30001,1137735,1220161,2293141,1782157,4515523
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_10_3_1.mat , 30001,1061457,1105896,2120025,1622514,4349481
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_10_4_1.mat , 30001,1310342,1386012,2531765,1947824,4952531
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_10_5_1.mat , 30001,1069847,1103806,2219900,1609538,4286364
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_10_6_1.mat , 30001,1253421,1232150,2436139,1790798,4667553
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_10_7_1.mat , 30001,1107695,1116001,2140191,1607070,4204125
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_10_8_1.mat , 30001,1178811,1198370,2352907,1737335,4655445
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_10_9_1.mat , 30001,1099188,1113155,2156145,1630837,4235362
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_11_10_1.mat , 30001,1179555,1106022,2200853,1637143,4264222
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_11_1_1.mat , 30001,1074158,1051906,2027301,1523704,4000843
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_11_2_1.mat , 30001,1139331,1092347,2109479,1688978,4255178
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_11_3_1.mat , 30001,1091468,1144792,2130444,1650079,4246919
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_11_4_1.mat , 30001,1140159,1255899,2319748,1832672,4647175
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_11_5_1.mat , 30001,1089546,1119197,2147704,1676419,4266010
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_11_6_1.mat , 30001,1124364,1156002,2162244,1734657,4305934
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_11_7_1.mat , 30001,1072824,1065055,2024861,1553318,3989738
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_11_8_1.mat , 30001,1147257,1204056,2424301,1729413,4610942
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_11_9_1.mat , 30001,1074251,1051615,2053577,1523828,3994226
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_12_10_1.mat , 30001,1135629,1089776,2118316,1587292,4189381
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_12_1_1.mat , 30001,1080394,1102250,2133555,1610290,4188090
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_12_2_1.mat , 30001,1099084,1093282,2109488,1651555,4277186
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_12_3_1.mat , 30001,1088903,1126536,2141330,1630772,4235414
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_12_4_1.mat , 30001,1174843,1273338,2329470,1846842,4676580
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_12_5_1.mat , 30001,1103537,1141429,2205043,1718133,4450479
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_12_6_1.mat , 30001,1106139,1132924,2191786,1732490,4382700
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_12_7_1.mat , 30001,1092021,1113735,2135454,1644170,4229930
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_12_8_1.mat , 30001,1107352,1169731,2187694,1647487,4374009
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_12_9_1.mat , 30001,1070820,1044074,2022490,1525984,3984120
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_13_10_1.mat , 30001,1112936,1154366,2227197,1644061,4336088
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_13_1_1.mat , 30001,1069829,1053190,2035879,1546866,4011842
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_13_2_1.mat , 30001,1101549,1107694,2046800,1585494,4177319
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_13_3_1.mat , 30001,1066862,1048791,2025353,1530320,4026611
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_13_4_1.mat , 30001,1115968,1068439,2102025,1558390,4112021
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_13_5_1.mat , 30001,1080441,1053381,2011781,1540715,3966750
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_13_6_1.mat , 30001,1147192,1176883,2299652,1725459,4590057
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_13_7_1.mat , 30001,1068006,1045472,2022208,1523265,3979633
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_13_8_1.mat , 30001,1115130,1116224,2107839,1570312,4210072
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_13_9_1.mat , 30001,1065143,1044490,2001634,1527087,3980459
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_14_10_1.mat , 30001,1141826,1101661,2253110,1583279,4197021
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_14_1_1.mat , 30001,1060206,1042905,2011383,1517866,4013303
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_14_2_1.mat , 30001,1097881,1149220,2181860,1698830,4369284
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_14_3_1.mat , 30001,1063870,1065661,2006957,1525723,3982496
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_14_4_1.mat , 30001,1145777,1061525,2101907,1536910,4130952
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_14_5_1.mat , 30001,1081334,1100048,2124567,1621725,4176095
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_14_6_1.mat , 30001,1131016,1153673,2173208,1670914,4293393
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_14_7_1.mat , 30001,1087971,1142939,2133448,1637618,4199298
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_14_8_1.mat , 30001,1092603,1160867,2166677,1684486,4333476
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_14_9_1.mat , 30001,1066776,1042094,2010079,1516316,3958659
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_15_10_1.mat , 30001,1098862,1085138,2083953,1567069,4134304
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_15_1_1.mat , 30001,1080295,1119398,2108638,1612137,4224107
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_15_2_1.mat , 30001,1100519,1108776,2066238,1587737,4154571
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_15_3_1.mat , 30001,1095703,1108446,2177542,1618016,4292986
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_15_4_1.mat , 30001,1071157,1058686,2079314,1538972,4127695
